timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1753271548.8733883,-0.005,-0.021,1.03,-2.747,1.945,-0.343,-512.926,95.686,22.591
1753271549.013032,-0.005,-0.022,1.027,-2.769,1.869,-0.298,-512.2,95.323,20.139
1753271549.1470277,-0.006,-0.021,1.03,-2.861,1.884,-0.412,-513.289,95.686,22.241
1753271549.2821732,-0.006,-0.021,1.033,-2.754,2.029,-0.351,-512.563,95.686,19.089
1753271549.4227812,-0.005,-0.021,1.027,-2.716,1.999,-0.366,-513.471,96.957,22.766
1753271549.5582936,-0.004,-0.021,1.029,-2.762,1.945,-0.237,-513.834,95.504,21.715
1753271549.6821797,-0.006,-0.02,1.029,-2.792,1.907,-0.221,-511.11,96.775,21.891
1753271549.8086433,-0.006,-0.021,1.031,-2.663,1.923,-0.343,-513.652,95.686,21.19
1753271549.9524243,-0.005,-0.02,1.032,-2.739,2.022,-0.275,-514.015,96.049,20.49
1753271550.0836644,-0.007,-0.022,1.03,-2.708,1.915,-0.313,-512.018,95.867,20.665
1753271550.2078772,-0.006,-0.02,1.03,-2.785,1.93,-0.267,-514.197,95.867,22.416
1753271550.3326645,-0.007,-0.022,1.03,-2.693,1.938,-0.32,-514.197,97.683,22.416
1753271550.455035,-0.005,-0.023,1.031,-2.739,1.938,-0.275,-511.473,98.591,24.342
1753271550.5750346,-0.006,-0.02,1.029,-2.762,1.93,-0.374,-511.655,97.683,22.416
1753271550.697564,-0.005,-0.02,1.032,-2.769,1.953,-0.305,-512.926,97.501,21.54
1753271550.8194149,-0.005,-0.018,1.031,-2.731,1.907,-0.221,-512.926,96.412,21.19
1753271550.9415896,-0.008,-0.022,1.031,-2.663,1.9,-0.328,-512.744,94.052,22.066
1753271551.0639443,-0.005,-0.02,1.031,-2.67,2.029,-0.343,-513.652,98.954,21.19
1753271551.1866388,-0.005,-0.022,1.028,-2.853,1.945,-0.259,-513.652,95.323,20.84
1753271551.3108315,-0.006,-0.02,1.031,-2.708,1.984,-0.252,-514.378,96.412,20.139
1753271551.4322581,-0.005,-0.02,1.029,-2.869,1.984,-0.275,-512.2,97.864,20.84
1753271551.5544224,-0.003,-0.02,1.039,-2.838,2.037,-0.389,-514.378,94.233,22.241
1753271551.6772153,-0.006,-0.02,1.027,-2.823,1.984,-0.305,-514.197,97.683,20.665
1753271551.8011482,-0.004,-0.021,1.028,-2.701,1.945,-0.298,-513.652,96.412,19.439
1753271551.923612,-0.008,-0.021,1.031,-2.686,1.984,-0.282,-511.655,96.23,18.913
1753271552.0445895,-0.006,-0.021,1.031,-2.701,1.976,-0.343,-514.923,96.593,22.416
1753271552.1652195,-0.006,-0.021,1.026,-2.716,2.014,-0.237,-514.197,95.141,22.416
1753271552.287264,-0.007,-0.021,1.031,-2.876,1.945,-0.359,-514.197,95.141,22.766
1753271552.40962,-0.002,-0.021,1.03,-2.762,2.007,-0.214,-513.652,95.323,21.891
1753271552.5297673,-0.005,-0.02,1.032,-2.769,1.976,-0.313,-515.286,95.504,20.665
1753271552.6504524,-0.005,-0.02,1.032,-2.762,1.991,-0.198,-512.926,96.775,20.84
1753271552.770995,-0.005,-0.023,1.028,-2.8,1.923,-0.351,0,0,0
1753271552.8934653,-0.006,-0.02,1.032,-2.8,1.938,-0.389,-513.834,97.683,22.066
1753271553.0154936,-0.005,-0.022,1.032,-2.716,1.93,-0.328,-513.834,98.046,21.365
1753271553.1580012,-0.005,-0.02,1.031,-2.739,1.923,-0.29,-514.742,96.775,21.54
1753271553.30679,-0.007,-0.02,1.032,-2.739,1.93,-0.359,-513.652,94.959,22.241
1753271553.441417,-0.003,-0.022,1.031,-2.693,1.93,-0.359,-512.926,97.501,21.19
1753271553.565945,-0.005,-0.02,1.031,-2.747,1.968,-0.351,-512.744,97.683,21.715
1753271553.691389,-0.007,-0.022,1.032,-2.708,1.9,-0.267,-514.378,96.412,19.789
1753271553.8170905,-0.007,-0.02,1.031,-2.647,1.961,-0.351,-513.471,96.23,22.416
1753271553.9428244,-0.005,-0.022,1.029,-2.693,2.029,-0.29,-512.563,94.959,19.439
1753271554.0643666,-0.004,-0.021,1.029,-2.686,1.9,-0.381,-514.378,93.507,21.54
1753271554.1875677,-0.005,-0.022,1.03,-2.716,2.007,-0.359,-514.378,96.049,20.49
1753271554.3121068,-0.006,-0.019,1.032,-2.754,1.968,-0.313,-512.563,97.138,20.84
1753271554.433433,-0.003,-0.021,1.03,-2.785,1.953,-0.32,-514.923,96.23,20.314
1753271554.5532057,-0.007,-0.02,1.032,-2.769,1.968,-0.32,-512.2,97.138,18.738
1753271554.6736722,-0.006,-0.02,1.029,-2.785,1.961,-0.343,-514.56,96.593,21.015
1753271554.7936642,-0.007,-0.021,1.033,-2.701,1.869,-0.32,-514.015,96.049,21.891
1753271554.9140277,-0.004,-0.019,1.03,-2.762,1.854,-0.336,-510.202,96.957,22.416
1753271555.0343518,-0.006,-0.019,1.03,-2.655,1.877,-0.32,-514.197,96.957,22.416
1753271555.1547432,-0.005,-0.02,1.031,-2.602,1.945,-0.305,-515.286,96.593,22.766
1753271555.2795157,-0.004,-0.023,1.029,-2.701,1.991,-0.328,-513.471,95.504,20.665
1753271555.4004467,-0.003,-0.022,1.029,-2.716,1.945,-0.275,0,0,0
1753271555.5210612,-0.005,-0.021,1.029,-2.769,2.014,-0.328,-512.381,95.867,22.416
1753271555.6431303,-0.005,-0.022,1.03,-2.647,1.999,-0.313,-512.563,94.959,19.439
1753271555.7643025,-0.005,-0.019,1.029,-2.747,1.945,-0.336,-512.2,95.686,19.439
1753271555.8865583,-0.006,-0.021,1.029,-2.617,1.976,-0.298,-515.286,95.141,23.116
1753271556.0089784,-0.006,-0.022,1.029,-2.739,1.9,-0.29,-512.563,97.138,21.19
1753271556.1335647,-0.005,-0.021,1.027,-2.701,1.869,-0.298,-513.652,97.501,21.891
1753271556.2552557,-0.005,-0.022,1.03,-2.762,1.923,-0.313,-511.655,96.23,19.614
1753271556.37698,-0.005,-0.018,1.03,-2.792,1.9,-0.275,-513.289,95.686,21.19
1753271556.4997647,-0.006,-0.021,1.028,-2.747,1.938,-0.305,-513.107,96.957,22.766
1753271556.6214683,-0.005,-0.021,1.033,-2.686,1.877,-0.32,-513.471,96.957,20.665
1753271556.743126,-0.005,-0.02,1.028,-2.792,1.938,-0.336,-512.381,95.504,21.015
1753271556.8633761,-0.005,-0.021,1.029,-2.647,1.953,-0.282,-512.926,94.959,22.941
1753271556.983303,-0.005,-0.02,1.028,-2.731,1.968,-0.237,-511.11,96.775,20.84
1753271557.1035593,-0.004,-0.019,1.028,-2.731,1.945,-0.381,-512.018,97.32,22.066
1753271557.2236567,-0.004,-0.018,1.029,-2.754,1.961,-0.359,-512.563,95.686,21.891
1753271557.3438804,-0.005,-0.019,1.034,-2.678,1.999,-0.259,-513.471,97.683,20.665
1753271557.4642768,-0.004,-0.02,1.03,-2.663,1.976,-0.343,-512.381,97.683,21.365
1753271557.5838428,-0.004,-0.02,1.031,-2.701,1.938,-0.275,-515.468,96.775,21.54
1753271557.7050529,-0.007,-0.017,1.028,-2.731,1.953,-0.351,-509.476,95.141,22.416
1753271557.8243446,-0.005,-0.021,1.031,-2.701,1.915,-0.32,-515.286,95.504,19.614
1753271557.9470277,-0.005,-0.02,1.029,-2.617,1.915,-0.267,-512.018,95.504,21.365
1753271558.0701673,-0.005,-0.021,1.03,-2.716,1.968,-0.328,-515.831,96.775,22.241
1753271558.1930034,-0.006,-0.022,1.031,-2.731,1.93,-0.267,-513.289,95.323,21.891
1753271558.3150966,-0.006,-0.022,1.028,-2.754,1.968,-0.381,-513.652,96.412,20.139
1753271558.437959,-0.004,-0.019,1.029,-2.739,2.029,-0.29,-510.747,97.138,22.591
1753271558.5606272,-0.006,-0.021,1.032,-2.663,1.877,-0.191,-513.834,96.593,20.665
1753271558.684266,-0.005,-0.021,1.031,-2.724,1.945,-0.267,-512.381,96.23,22.416
1753271558.8253233,-0.007,-0.022,1.035,-2.67,2.007,-0.282,-512.381,94.778,20.665
1753271558.9643164,-0.004,-0.019,1.027,-2.754,1.984,-0.267,-512.563,96.412,20.84
1753271559.0972424,-0.006,-0.021,1.027,-2.8,1.945,-0.374,-513.289,96.049,20.49
1753271559.2259893,-0.005,-0.02,1.029,-2.708,1.915,-0.313,-513.289,96.412,21.54
1753271559.35266,-0.005,-0.02,1.028,-2.769,1.938,-0.359,-512.744,97.683,21.365
1753271559.4796453,-0.005,-0.022,1.026,-2.777,1.999,-0.32,-513.107,96.957,22.766
1753271559.6073966,-0.006,-0.02,1.03,-2.678,1.938,-0.351,-514.197,95.504,20.665
1753271559.7329328,-0.005,-0.022,1.03,-2.762,1.884,-0.282,-515.649,95.867,20.314
1753271559.8588777,-0.005,-0.019,1.027,-2.701,1.984,-0.267,-511.837,96.049,19.789
1753271559.9827018,-0.005,-0.021,1.03,-2.724,1.846,-0.183,-511.655,96.23,24.868
1753271560.1068127,-0.005,-0.024,1.029,-2.747,1.953,-0.229,-510.202,96.957,21.015
1753271560.2264087,-0.005,-0.02,1.031,-2.754,1.945,-0.397,-513.652,96.049,22.591
1753271560.3476927,-0.006,-0.021,1.031,-2.617,2.037,-0.359,-513.471,95.141,21.015
1753271560.4741654,-0.006,-0.022,1.03,-2.762,1.938,-0.328,-513.471,98.772,19.614
1753271560.5997229,-0.005,-0.018,1.032,-2.609,2.007,-0.328,-512.2,98.228,22.591
1753271560.7265851,-0.005,-0.02,1.029,-2.724,1.884,-0.313,-512.926,96.049,21.54
1753271560.8523476,-0.006,-0.02,1.036,-2.678,1.991,-0.252,-513.289,97.864,21.19
1753271560.9855666,-0.007,-0.021,1.031,-2.693,1.877,-0.259,-511.11,95.686,20.84
1753271561.1149187,-0.007,-0.022,1.032,-2.731,1.854,-0.252,-514.015,95.686,20.49
1753271561.245538,-0.006,-0.019,1.026,-2.769,1.9,-0.29,-512.563,97.501,20.139
1753271561.3868468,-0.004,-0.02,1.027,-2.724,1.93,-0.328,-512.381,96.957,21.015
1753271561.5143104,-0.006,-0.02,1.031,-2.739,1.915,-0.244,-513.834,99.135,21.365
1753271561.639592,-0.006,-0.018,1.028,-2.701,1.915,-0.343,-514.378,97.864,18.738
1753271561.7626278,-0.005,-0.024,1.03,-2.663,1.915,-0.328,-512.381,97.32,23.116
1753271561.8869557,-0.005,-0.018,1.031,-2.762,1.961,-0.282,-514.923,96.957,20.665
1753271562.0052922,-0.006,-0.021,1.03,-2.64,1.968,-0.404,-513.652,97.138,21.54
1753271562.1282818,-0.005,-0.019,1.028,-2.701,1.9,-0.282,-513.652,97.138,20.49
1753271562.265245,-0.004,-0.022,1.03,-2.808,2.007,-0.282,-514.015,94.596,21.54
1753271562.4046628,-0.006,-0.02,1.032,-2.769,1.9,-0.29,-514.197,98.046,21.715
1753271562.5369108,-0.006,-0.019,1.029,-2.769,1.854,-0.298,-513.652,97.138,22.241
1753271562.6605992,-0.007,-0.02,1.028,-2.747,2.098,-0.275,-514.015,97.138,21.19
1753271562.7667031,-0.006,-0.022,1.032,-2.701,2.045,-0.282,0,0,0
1753271562.8829575,-0.004,-0.02,1.032,-2.64,1.923,-0.252,-511.837,96.412,21.19
1753271563.0130758,-0.005,-0.022,1.027,-2.724,2.052,-0.374,-511.837,93.87,20.49
